student_id,study_hours,prev_mean_grade,helb_status,sleep_hours,revision_intensity,target_mean_score
STU-6097,4,93,t,5,2,76
STU-6098,6,44,t,4,0,29
STU-6099,7,91,f,8,2,84
STU-6100,4,64,t,5,5,47
STU-6101,8,77,t,7,9,70
STU-6102,9,77,f,4,4,73
STU-6103,1,89,t,6,0,63
STU-6104,7,77,f,6,1,68
STU-6105,9,78,f,5,4,74
STU-6106,5,95,f,8,8,82
STU-6107,2,95,f,9,4,77
STU-6108,6,87,t,5,4,77
STU-6109,7,80,f,8,0,71
STU-6110,2,65,t,5,4,39
STU-6111,2,98,t,6,7,77
STU-6112,1,52,f,8,8,25
STU-6113,4,83,f,6,9,63
STU-6114,7,90,f,7,2,80
STU-6115,9,65,t,7,3,62
STU-6116,3,94,f,4,6,75
STU-6117,7,94,t,6,6,88
STU-6118,7,40,f,6,0,31
STU-6119,7,47,f,4,5,36
STU-6120,2,43,t,7,8,21
STU-6121,6,60,t,7,4,50
STU-6122,2,61,f,8,7,40
STU-6123,6,90,f,8,9,81
STU-6124,3,92,f,9,8,75
STU-6125,2,97,t,7,9,76
STU-6126,6,76,f,9,9,66
STU-6127,2,88,f,5,2,59
STU-6128,5,42,t,6,0,26
STU-6129,2,58,f,8,1,33
STU-6130,3,40,t,5,4,19
STU-6131,3,68,t,8,9,49
STU-6132,6,62,f,4,6,50
STU-6133,6,72,f,6,5,56
STU-6134,3,94,t,9,3,74
STU-6135,3,91,t,9,8,72
STU-6136,1,80,f,8,3,53
STU-6137,7,62,t,7,2,60
STU-6138,8,44,t,9,4,35
STU-6139,2,46,f,4,3,22
STU-6140,4,96,t,4,1,80
STU-6141,7,97,t,7,2,88
STU-6142,8,45,t,4,6,39
STU-6143,1,88,t,6,1,63
STU-6144,4,61,t,8,0,44
STU-6145,6,88,t,4,1,72
STU-6146,3,52,f,6,7,33
STU-6147,5,51,f,7,7,39
STU-6148,9,43,f,8,9,45
STU-6149,3,47,f,7,1,23
STU-6150,5,76,t,8,5,63
STU-6151,8,70,f,4,6,63
STU-6152,6,76,t,4,0,63
STU-6153,4,84,f,8,6,64
STU-6154,8,65,t,6,7,62
STU-6155,3,82,f,6,8,64
STU-6156,3,47,t,6,7,28
STU-6157,4,79,f,5,2,60
STU-6158,9,72,f,9,7,70
STU-6159,5,84,f,9,2,70
STU-6160,8,68,f,9,5,60
STU-6161,6,44,f,6,3,33
STU-6162,3,67,t,4,6,46
STU-6163,8,92,f,5,7,88
STU-6164,9,79,t,6,9,78
STU-6165,8,56,f,4,5,47
STU-6166,4,94,f,5,9,75
STU-6167,6,62,f,4,3,51
STU-6168,1,84,t,8,7,61
STU-6169,4,48,f,4,6,29
STU-6170,8,41,f,5,9,36
STU-6171,1,71,t,6,7,44
STU-6172,3,90,t,9,9,75
STU-6173,1,91,t,5,6,63
STU-6174,9,88,t,6,2,85
STU-6175,2,70,f,6,2,46
STU-6176,9,46,t,7,8,44
STU-6177,4,69,t,8,6,55
STU-6178,2,97,f,7,0,76
STU-6179,4,42,t,9,2,25
STU-6180,6,90,t,5,0,74
STU-6181,7,90,t,7,5,79
STU-6182,3,95,f,9,1,75
STU-6183,3,48,t,6,6,28
STU-6184,8,49,t,5,7,44
STU-6185,5,85,t,7,5,72
STU-6186,4,89,f,4,4,72
STU-6187,7,97,f,9,9,94
STU-6188,7,86,t,9,3,79
STU-6189,9,65,f,8,8,64
STU-6190,9,40,t,4,7,35
STU-6191,5,69,f,5,4,54
STU-6192,8,96,f,7,0,90
STU-6193,1,77,t,6,7,52
STU-6194,9,54,t,7,7,50
STU-6195,8,64,t,5,6,58
STU-6196,6,45,f,5,6,33
STU-6197,3,57,t,5,7,38
STU-6198,3,40,f,5,0,17
STU-6199,8,95,f,9,2,90
STU-6200,5,42,t,7,3,32
STU-6201,7,56,f,4,5,46
STU-6202,5,87,f,6,9,76
STU-6203,8,47,t,6,9,45
STU-6204,4,99,f,8,8,81
STU-6205,2,88,f,9,3,66
STU-6206,3,79,t,5,5,59
STU-6207,8,56,t,5,8,54
STU-6208,7,64,t,5,8,59
STU-6209,2,80,f,9,5,55
STU-6210,6,51,f,4,4,36
STU-6211,9,68,f,5,2,66
STU-6212,4,64,t,8,4,47
STU-6213,9,90,f,8,2,89
STU-6214,2,75,f,4,4,50
STU-6215,2,92,f,9,9,69
STU-6216,9,93,t,5,9,94
STU-6217,7,64,t,7,0,54
STU-6218,7,68,t,7,5,60
STU-6219,1,50,f,6,6,22
STU-6220,6,99,f,4,1,84
STU-6221,7,43,t,7,2,34
STU-6222,6,53,t,6,9,40
STU-6223,6,85,f,8,8,78
STU-6224,2,77,t,6,7,56
STU-6225,6,56,f,5,3,45
STU-6226,4,41,t,5,7,23
STU-6227,9,47,t,8,7,45
STU-6228,1,75,t,4,5,50
STU-6229,8,49,f,9,0,37
STU-6230,5,46,t,5,1,29
STU-6231,1,75,f,5,3,44
STU-6232,4,55,t,6,3,38
STU-6233,1,53,t,6,1,24
STU-6234,6,55,f,6,8,43
STU-6235,2,64,f,7,1,39
STU-6236,5,80,t,8,5,70
STU-6237,7,43,f,4,4,37
STU-6238,2,68,t,6,3,47
STU-6239,6,95,f,4,5,85
STU-6240,6,45,f,6,3,32
STU-6241,5,40,t,5,8,24
STU-6242,5,78,t,4,9,60
STU-6243,3,40,f,7,6,20
STU-6244,2,90,f,6,2,66
STU-6245,7,79,t,9,9,74
STU-6246,1,96,f,8,3,70
STU-6247,6,42,f,5,0,25
STU-6248,6,40,f,6,5,25
STU-6249,3,40,f,4,1,20
STU-6250,2,78,t,6,3,59
STU-6251,2,60,t,5,4,33
STU-6252,9,84,f,8,7,81
STU-6253,5,69,f,8,2,51
STU-6254,7,71,t,8,5,64
STU-6255,5,72,f,9,0,58
STU-6256,7,87,f,5,8,78
STU-6257,4,61,f,9,0,43
STU-6258,8,69,f,9,1,64
STU-6259,7,93,f,6,0,85
STU-6260,5,85,t,5,7,73
STU-6261,6,43,f,5,3,32
STU-6262,5,62,f,6,1,46
STU-6263,7,94,f,7,6,85
STU-6264,2,83,t,9,7,64
STU-6265,5,64,f,8,8,50
STU-6266,3,51,f,4,4,29
STU-6267,9,56,t,9,2,53
STU-6268,6,92,t,4,0,83
STU-6269,3,54,t,6,7,36
STU-6270,7,49,t,4,5,37
STU-6271,4,74,f,7,4,57
STU-6272,3,94,f,5,6,75
STU-6273,8,91,f,8,4,84
STU-6274,4,91,t,4,3,74
STU-6275,1,68,f,4,4,40
STU-6276,6,51,t,6,6,37
STU-6277,1,40,t,6,5,11
STU-6278,5,40,f,5,9,28
STU-6279,7,49,t,8,9,40
STU-6280,6,57,t,4,8,47
STU-6281,2,86,f,5,9,65
STU-6282,4,41,f,8,1,22
STU-6283,2,88,t,5,6,66
STU-6284,1,47,f,4,0,19
STU-6285,3,61,f,6,7,43
STU-6286,3,61,t,6,3,41
STU-6287,7,65,t,6,7,56
STU-6288,1,65,f,7,7,42
STU-6289,9,48,f,5,3,45
STU-6290,6,60,t,4,3,46
STU-6291,4,70,f,5,4,51
STU-6292,3,91,t,6,6,74
STU-6293,3,82,t,9,5,67
STU-6294,2,45,f,9,0,21
STU-6295,2,95,f,5,5,73
STU-6296,5,53,f,8,2,39
STU-6297,9,72,f,9,8,69
STU-6298,2,46,f,9,2,24
STU-6299,2,63,t,5,8,36
STU-6300,6,48,f,7,4,38
STU-6301,2,50,t,7,9,29
STU-6302,4,95,f,6,7,72
STU-6303,6,62,t,4,8,48
STU-6304,5,87,f,8,8,71
STU-6305,1,90,f,4,6,61
STU-6306,6,41,t,4,9,29
STU-6307,1,54,f,8,0,31
STU-6308,3,74,f,7,7,56
STU-6309,5,75,t,9,6,62
STU-6310,5,91,t,6,3,78
STU-6311,6,93,t,5,5,83
STU-6312,8,67,f,7,9,65
STU-6313,5,78,t,6,1,65
STU-6314,1,83,t,9,3,59
STU-6315,5,43,f,7,7,26
STU-6316,3,49,f,8,3,32
STU-6317,4,45,f,4,9,27
STU-6318,8,96,f,8,3,89
STU-6319,7,69,f,9,3,57
STU-6320,5,93,f,5,9,77
STU-6321,2,85,t,8,8,65
STU-6322,6,74,t,9,1,63
STU-6323,6,88,f,4,6,78
STU-6324,6,82,t,7,2,74
STU-6325,9,49,t,6,3,41
STU-6326,8,97,t,9,0,90
STU-6327,8,92,t,9,2,88
STU-6328,1,71,f,5,1,47
STU-6329,5,81,f,7,9,66
STU-6330,7,81,t,9,6,75
STU-6331,6,42,f,9,5,29
STU-6332,5,95,t,6,0,80
STU-6333,8,65,t,4,7,59
STU-6334,3,54,f,8,8,34
STU-6335,6,56,t,7,0,47
STU-6336,5,66,f,6,4,53
STU-6337,8,57,f,6,6,50
STU-6338,4,90,f,8,1,72
STU-6339,8,58,f,7,5,54
STU-6340,2,51,f,7,7,28
STU-6341,9,63,f,4,7,59
STU-6342,9,44,f,7,9,40
STU-6343,6,63,f,9,9,55
STU-6344,4,66,f,8,7,49
STU-6345,4,87,t,7,5,70
STU-6346,6,69,f,4,5,57
STU-6347,5,54,t,6,2,39
STU-6348,6,86,f,9,1,75
STU-6349,7,98,t,7,4,87
STU-6350,7,77,f,8,8,70
STU-6351,9,83,f,7,3,76
STU-6352,8,73,f,5,4,68
STU-6353,6,66,t,4,5,53
STU-6354,6,59,t,6,5,48
STU-6355,5,80,f,5,3,63
STU-6356,1,71,t,8,3,47
STU-6357,9,43,f,7,7,38
STU-6358,9,44,t,4,4,43
STU-6359,9,92,t,9,4,90
STU-6360,8,97,t,7,8,95
STU-6361,3,47,f,7,3,24
STU-6362,1,61,t,7,6,35
STU-6363,8,81,t,9,4,75
STU-6364,7,46,f,7,8,37
STU-6365,5,61,f,4,7,46
STU-6366,7,85,t,9,7,80
STU-6367,4,69,t,9,9,55
STU-6368,9,76,f,5,9,71
STU-6369,2,55,f,8,2,32
STU-6370,9,54,f,9,8,51
STU-6371,9,44,f,5,7,43
STU-6372,5,42,f,4,2,23
STU-6373,1,62,t,8,9,37
STU-6374,7,49,f,9,0,40
STU-6375,4,44,f,6,4,24
STU-6376,9,62,t,5,3,60
STU-6377,6,54,f,4,7,44
STU-6378,3,57,f,4,5,34
STU-6379,6,64,f,4,9,51
STU-6380,6,47,t,8,4,39
STU-6381,5,70,f,7,8,57
STU-6382,2,60,f,6,5,36
STU-6383,2,41,f,8,2,16
STU-6384,7,61,f,8,5,52
STU-6385,2,47,t,9,3,25
STU-6386,6,62,t,5,4,51
STU-6387,5,71,f,6,5,56
STU-6388,4,47,f,4,8,27
STU-6389,7,43,f,8,2,33
STU-6390,8,69,f,6,0,60
STU-6391,4,58,f,5,1,39
STU-6392,1,62,f,7,7,41
STU-6393,1,57,f,6,3,35
STU-6394,1,92,t,4,6,67
STU-6395,1,68,f,8,1,39
STU-6396,5,62,t,7,9,51
STU-6397,4,72,t,5,7,56
STU-6398,9,91,f,4,9,93
STU-6399,3,86,t,7,8,68
STU-6400,7,57,t,9,6,49
STU-6401,8,93,t,9,9,88
STU-6402,6,83,f,5,0,72
STU-6403,1,72,t,4,1,44
STU-6404,8,46,t,8,8,41
STU-6405,3,90,f,5,9,69
STU-6406,8,67,f,7,6,66
STU-6407,4,40,t,4,2,20
STU-6408,8,95,f,9,4,92
STU-6409,1,78,f,9,0,53
STU-6410,3,73,t,6,9,50
STU-6411,6,78,t,4,2,70
STU-6412,9,58,t,7,3,51
STU-6413,2,70,f,7,3,45
STU-6414,1,52,t,6,6,25
STU-6415,3,96,t,7,4,75
STU-6416,4,63,f,4,8,45
STU-6417,5,44,f,9,6,29
STU-6418,3,62,f,5,1,43
STU-6419,2,58,f,9,7,38
STU-6420,2,40,t,9,1,16
STU-6421,7,72,t,4,6,61
STU-6422,9,98,t,7,4,95
STU-6423,2,89,f,6,9,65
STU-6424,7,95,t,6,5,85
STU-6425,7,72,f,8,3,66
STU-6426,7,71,f,6,4,61
STU-6427,3,98,f,6,4,79
STU-6428,7,67,t,7,6,59
STU-6429,1,76,f,5,3,52
STU-6430,1,80,t,5,4,56
STU-6431,5,51,t,7,3,37
STU-6432,2,48,t,6,3,29
STU-6433,9,89,f,4,7,84
STU-6434,7,94,t,9,4,87
STU-6435,4,50,t,9,8,36
STU-6436,4,72,f,5,4,56
STU-6437,2,58,t,7,7,34
STU-6438,5,93,f,4,2,77
STU-6439,4,96,t,6,6,80
STU-6440,1,81,f,7,0,59
STU-6441,8,73,f,5,4,68
STU-6442,3,46,f,4,1,26
STU-6443,6,70,f,4,7,57
STU-6444,4,91,f,5,5,72
STU-6445,9,41,t,4,4,36
STU-6446,7,58,t,9,2,51
STU-6447,9,77,t,5,0,76
STU-6448,3,71,t,9,9,51
STU-6449,1,49,f,7,9,28
STU-6450,5,80,f,8,9,69
STU-6451,3,47,t,6,9,30
STU-6452,6,65,f,7,7,56
STU-6453,8,69,t,9,4,64
STU-6454,4,50,f,6,8,33
STU-6455,5,80,f,6,6,67
STU-6456,5,59,t,9,0,45
STU-6457,4,99,t,9,0,84
STU-6458,4,59,f,5,6,40
STU-6459,4,48,t,8,6,33
STU-6460,4,47,t,9,8,31
STU-6461,4,99,t,6,1,81
STU-6462,5,54,t,6,6,38
STU-6463,2,73,f,7,1,48
STU-6464,2,63,f,8,9,39
STU-6465,9,72,f,8,9,71
STU-6466,2,80,f,6,1,55
STU-6467,6,80,t,8,4,70
STU-6468,2,84,t,7,8,65
STU-6469,5,79,t,5,8,65
STU-6470,4,66,f,6,9,49
STU-6471,7,60,f,4,0,49
STU-6472,7,44,f,6,6,35
STU-6473,6,74,f,6,9,62
STU-6474,5,60,t,5,9,48
STU-6475,1,43,t,9,2,18
STU-6476,3,88,t,9,9,70
STU-6477,9,87,f,4,9,83
STU-6478,1,55,f,4,0,29
STU-6479,5,96,f,4,1,79
STU-6480,2,70,f,9,5,49
STU-6481,4,65,f,5,9,49
STU-6482,1,91,f,8,1,63
STU-6483,3,74,t,4,1,50
STU-6484,7,45,f,8,3,36
STU-6485,3,72,f,7,2,53
STU-6486,4,60,f,5,7,39
STU-6487,2,55,t,8,7,32
STU-6488,3,86,t,9,5,69
STU-6489,9,78,f,9,3,74
STU-6490,3,73,t,4,6,55
STU-6491,5,81,t,4,8,72
STU-6492,2,96,t,8,1,72
STU-6493,4,99,f,9,5,86
STU-6494,7,54,t,8,6,47
STU-6495,7,45,t,7,0,34
STU-6496,3,41,t,5,5,24
STU-6497,5,63,f,9,7,51
STU-6498,1,95,t,6,6,73
STU-6499,1,88,f,9,1,68
STU-6500,5,67,t,7,1,52
STU-6501,9,40,f,9,3,38
STU-6502,1,40,f,7,4,11
STU-6503,1,67,f,9,4,41
STU-6504,4,75,f,7,1,57
STU-6505,4,59,f,4,6,41
STU-6506,2,87,t,8,7,62
STU-6507,9,47,t,9,1,48
STU-6508,9,40,t,5,3,37
STU-6509,2,65,f,4,2,41
STU-6510,9,90,f,7,3,91
STU-6511,6,82,f,5,4,73
STU-6512,8,88,t,4,5,82
STU-6513,4,64,f,6,1,44
STU-6514,2,49,f,9,9,29
STU-6515,2,51,f,9,5,32
STU-6516,9,80,f,7,8,78
STU-6517,1,46,t,4,7,21
STU-6518,7,51,f,4,0,43
STU-6519,3,86,f,7,8,69
STU-6520,3,79,f,6,9,56
STU-6521,2,56,f,9,1,31
STU-6522,6,44,t,8,0,36
STU-6523,2,53,f,6,5,30
STU-6524,4,73,t,7,0,56
STU-6525,9,87,t,8,5,87
STU-6526,9,56,f,4,1,54
STU-6527,6,74,f,6,6,61
STU-6528,4,94,t,6,6,77
STU-6529,7,40,f,9,3,30
STU-6530,1,98,f,9,1,69
STU-6531,4,89,t,8,6,74
STU-6532,5,89,t,4,0,72
STU-6533,8,75,t,6,1,71
STU-6534,2,54,t,8,1,30
STU-6535,5,99,t,6,0,82
STU-6536,6,58,t,9,8,51
STU-6537,5,90,f,4,5,76
STU-6538,9,81,f,4,2,76
STU-6539,1,44,f,5,5,17
STU-6540,3,58,f,8,6,40
STU-6541,2,82,f,9,2,63
STU-6542,3,78,f,9,3,60
STU-6543,9,44,f,9,9,44
STU-6544,9,91,f,7,0,87
STU-6545,2,51,f,6,5,27
STU-6546,3,58,t,4,5,30
STU-6547,4,86,t,6,8,68
STU-6548,9,51,f,6,1,44
STU-6549,3,75,f,7,4,53
STU-6550,7,51,t,4,4,40
STU-6551,3,57,t,5,6,36
STU-6552,7,88,t,9,4,79
STU-6553,7,90,f,8,9,86
STU-6554,9,87,t,6,3,85
STU-6555,2,82,t,7,9,61
STU-6556,6,73,t,7,1,63
STU-6557,9,87,f,8,7,82
STU-6558,2,72,t,8,4,47
STU-6559,2,88,f,4,3,66
STU-6560,5,57,t,6,8,48
STU-6561,8,96,t,6,1,90
STU-6562,9,68,f,8,2,70
STU-6563,2,84,t,9,7,64
STU-6564,5,44,t,5,3,27
STU-6565,7,64,t,6,8,58
STU-6566,6,63,f,7,9,48
STU-6567,6,68,f,9,9,57
STU-6568,7,98,f,8,9,90
STU-6569,3,77,t,6,9,56
STU-6570,3,72,f,4,8,50
STU-6571,9,49,t,8,9,48
STU-6572,8,76,t,7,8,74
STU-6573,5,99,t,4,0,86
STU-6574,6,72,t,8,5,59
STU-6575,1,62,t,8,9,43
STU-6576,1,97,t,6,5,75
STU-6577,4,50,t,4,7,32
STU-6578,2,63,t,8,6,44
STU-6579,7,63,f,9,6,54
STU-6580,2,46,f,7,1,24
STU-6581,2,89,t,4,3,61
STU-6582,5,60,f,9,0,45
STU-6583,4,59,f,6,6,44
STU-6584,8,92,f,5,3,84
STU-6585,4,49,t,8,8,32
STU-6586,6,64,f,5,5,50
STU-6587,5,86,t,8,5,73
STU-6588,2,75,f,9,8,52
STU-6589,8,87,f,6,7,85
STU-6590,2,86,f,6,5,61
STU-6591,9,54,t,6,5,52
STU-6592,9,83,t,6,5,82
STU-6593,3,79,t,4,3,57
STU-6594,4,79,t,4,4,58
STU-6595,8,89,t,8,2,83
STU-6596,9,45,t,4,8,41
STU-6597,3,76,t,8,1,58
STU-6598,5,41,t,4,6,25
STU-6599,8,51,t,4,0,43
STU-6600,3,97,f,4,9,74
STU-6601,7,43,f,7,6,34
STU-6602,8,62,t,6,1,58
STU-6603,3,52,f,7,4,34
STU-6604,2,56,f,4,0,30
STU-6605,7,70,t,4,4,62
STU-6606,9,55,t,7,3,52
STU-6607,1,80,f,9,0,56
STU-6608,3,65,t,8,0,45
STU-6609,5,67,f,6,6,51
STU-6610,3,40,t,8,2,18
STU-6611,1,86,f,9,9,64
STU-6612,7,51,t,6,8,38
STU-6613,7,76,f,5,8,69
STU-6614,8,94,f,6,9,89
STU-6615,5,95,f,8,8,81
STU-6616,5,89,f,6,0,76
STU-6617,5,59,t,5,3,38
STU-6618,1,41,f,5,0,14
STU-6619,5,75,t,4,0,62
STU-6620,6,54,f,5,8,39
STU-6621,1,77,t,7,4,51
STU-6622,7,61,f,8,0,53
STU-6623,1,83,t,7,2,54
STU-6624,2,89,f,9,6,68
STU-6625,2,71,f,7,1,53
STU-6626,5,98,t,8,3,86
STU-6627,7,59,f,9,1,51
STU-6628,1,75,f,7,8,48
STU-6629,1,72,f,7,8,50
STU-6630,1,54,f,9,6,24
STU-6631,6,89,t,7,6,79
STU-6632,2,85,f,5,1,63
STU-6633,1,42,t,8,9,13
STU-6634,6,68,t,8,7,54
STU-6635,2,86,t,8,0,61
STU-6636,6,66,t,7,7,58
STU-6637,8,44,f,5,4,35
STU-6638,2,98,f,8,3,78
STU-6639,9,95,t,6,9,95
STU-6640,8,70,f,8,1,61
STU-6641,1,61,f,4,2,32
STU-6642,7,74,t,6,9,66
STU-6643,6,93,t,8,1,83
STU-6644,6,46,t,7,3,35
STU-6645,6,45,f,8,2,33
STU-6646,6,65,t,5,4,55
STU-6647,7,93,t,5,6,87
STU-6648,3,40,f,8,8,18
STU-6649,6,58,f,7,4,45
STU-6650,3,46,f,7,7,26
STU-6651,7,75,f,7,1,66
STU-6652,7,51,f,8,5,44
STU-6653,8,59,f,8,7,55
STU-6654,2,62,f,4,8,40
STU-6655,9,64,f,5,3,61
STU-6656,5,69,t,6,3,54
STU-6657,9,98,f,6,6,95
STU-6658,5,68,t,5,3,56
STU-6659,7,70,f,9,4,61
STU-6660,9,57,f,4,1,53
STU-6661,4,80,t,5,1,60
STU-6662,2,58,f,4,9,35
STU-6663,9,93,t,9,4,93
STU-6664,2,43,f,4,9,20
STU-6665,3,40,t,7,9,24
STU-6666,2,80,t,5,1,54
STU-6667,3,98,f,6,5,78
STU-6668,6,54,t,8,5,45
STU-6669,3,93,t,9,7,77
STU-6670,8,47,f,9,0,40
STU-6671,6,54,f,8,6,44
STU-6672,7,54,t,5,6,45
STU-6673,1,89,f,8,8,66
STU-6674,3,78,t,4,3,57
STU-6675,3,61,t,8,6,42
STU-6676,2,57,t,4,5,34
STU-6677,7,55,f,4,3,43
STU-6678,9,41,f,6,9,37
STU-6679,4,75,t,8,7,57
STU-6680,5,59,t,6,2,44
STU-6681,3,55,t,8,7,35
STU-6682,9,42,f,4,4,36
STU-6683,4,95,t,8,3,82
STU-6684,5,69,f,9,2,55
STU-6685,1,94,t,9,9,74
STU-6686,2,41,t,6,6,19
STU-6687,9,74,t,7,6,72
STU-6688,2,65,t,9,5,42
STU-6689,5,96,f,6,2,81
STU-6690,8,44,f,7,8,38
STU-6691,3,41,f,5,1,21
STU-6692,6,90,f,6,2,82
STU-6693,4,95,f,9,0,80
STU-6694,7,59,t,9,6,51
STU-6695,3,73,f,8,1,53
STU-6696,6,73,f,7,9,62
STU-6697,9,93,f,9,7,91
STU-6698,1,95,f,8,8,71
STU-6699,3,94,t,7,1,74
STU-6700,2,59,t,6,5,40
STU-6701,8,89,t,6,0,83
STU-6702,7,64,f,8,7,58
STU-6703,2,59,t,6,4,38
STU-6704,6,64,t,8,8,56
STU-6705,3,92,f,4,2,73
STU-6706,8,53,f,7,1,46
STU-6707,3,99,f,8,6,82
STU-6708,9,86,t,7,6,88
STU-6709,1,83,f,4,9,56
STU-6710,5,82,t,7,4,68
STU-6711,3,82,t,8,6,63
STU-6712,6,78,t,6,5,71
STU-6713,2,51,t,7,8,27
STU-6714,9,87,t,7,2,85
STU-6715,6,44,f,9,3,34
STU-6716,7,41,t,9,8,33
STU-6717,5,93,t,4,9,77
STU-6718,9,55,t,5,7,50
STU-6719,1,94,t,6,9,69
STU-6720,5,69,t,8,5,55
STU-6721,6,86,f,4,2,76
STU-6722,7,82,t,8,8,74
STU-6723,4,77,t,8,8,61
STU-6724,1,84,t,7,5,60
STU-6725,8,90,t,4,1,84
STU-6726,4,81,f,4,6,56
STU-6727,3,63,t,9,8,43
STU-6728,7,90,t,6,8,82
STU-6729,2,69,t,5,2,43
STU-6730,8,76,t,8,1,73
STU-6731,6,96,f,6,4,81
STU-6732,7,98,f,9,9,94
STU-6733,5,92,f,6,6,74
STU-6734,9,78,t,8,2,76
STU-6735,5,50,f,7,3,38
STU-6736,5,53,f,7,9,38
STU-6737,3,62,f,8,1,42
STU-6738,1,92,f,9,9,71
STU-6739,2,55,f,9,1,34
STU-6740,8,89,t,4,6,84
STU-6741,1,60,f,5,1,32
STU-6742,7,94,f,7,0,85
STU-6743,5,94,f,5,3,76
STU-6744,3,43,t,6,5,21
STU-6745,7,72,t,6,9,65
STU-6746,9,93,f,8,9,92
STU-6747,2,86,t,8,3,69
STU-6748,8,53,t,8,0,49
STU-6749,9,58,f,9,0,54
STU-6750,3,98,t,7,8,81
STU-6751,2,44,f,5,0,15
STU-6752,7,75,f,6,6,66
STU-6753,5,70,f,5,6,56
STU-6754,5,84,t,7,0,71
STU-6755,5,57,f,5,0,40
STU-6756,4,83,f,5,5,66
STU-6757,5,70,t,9,7,57
STU-6758,4,94,f,8,6,79
STU-6759,6,69,t,9,5,57
STU-6760,4,60,t,9,9,43
STU-6761,2,86,f,5,2,65
STU-6762,9,69,t,5,6,66
STU-6763,2,94,f,9,5,74
STU-6764,9,80,t,5,7,76
STU-6765,6,43,t,9,3,30
STU-6766,9,44,t,4,8,39
STU-6767,9,80,t,9,0,79
STU-6768,3,84,f,6,6,60
STU-6769,1,49,f,6,8,24
STU-6770,1,66,t,5,9,42
STU-6771,3,55,f,9,0,33
STU-6772,5,69,f,9,9,57
STU-6773,3,52,f,8,2,32
STU-6774,9,75,f,8,6,71
STU-6775,9,60,f,8,8,58
STU-6776,3,84,f,9,0,64
STU-6777,3,92,f,9,5,72
STU-6778,5,79,t,6,1,64
STU-6779,2,84,f,7,4,61
STU-6780,6,54,t,5,6,43
STU-6781,7,59,t,6,6,54
STU-6782,9,59,t,8,9,56
STU-6783,6,84,f,6,6,75
STU-6784,3,94,f,6,3,72
STU-6785,5,98,t,6,5,84
STU-6786,4,44,t,8,9,30
STU-6787,5,93,f,7,5,80
STU-6788,8,93,f,4,6,82
STU-6789,8,99,f,5,8,96
STU-6790,6,71,t,5,5,60
STU-6791,1,45,t,6,9,19
STU-6792,8,69,f,7,0,62
STU-6793,8,65,f,8,7,61
STU-6794,2,76,t,4,1,53
STU-6795,4,52,f,4,2,34
STU-6796,2,68,f,6,4,43
STU-6797,4,44,t,6,5,27
STU-6798,7,64,t,8,6,55
STU-6799,9,52,t,8,3,51
STU-6800,8,63,t,9,2,58
STU-6801,9,70,f,8,8,69
STU-6802,8,59,t,6,3,52
STU-6803,2,94,f,7,8,72
STU-6804,7,47,f,6,8,38
STU-6805,2,99,f,6,2,73
STU-6806,2,48,t,4,2,26
STU-6807,4,60,t,8,7,46
STU-6808,1,90,f,5,0,60
STU-6809,5,59,f,8,5,43
STU-6810,6,54,t,9,5,43
STU-6811,9,65,f,7,8,65
STU-6812,8,93,f,7,1,89
STU-6813,2,81,f,8,7,60
STU-6814,1,50,f,8,6,22
STU-6815,2,76,f,6,1,53
STU-6816,7,80,f,5,0,70
STU-6817,4,50,f,6,3,31
STU-6818,5,66,f,4,1,52
STU-6819,7,69,t,4,2,59
STU-6820,3,58,t,7,1,40
STU-6821,2,73,f,7,8,50
STU-6822,7,77,f,5,3,66
STU-6823,5,62,t,7,0,45
STU-6824,1,92,t,9,7,69
STU-6825,1,40,t,4,3,13
STU-6826,9,42,f,5,9,37
STU-6827,5,42,t,4,7,25
STU-6828,1,67,t,8,7,45
STU-6829,7,53,f,8,8,47
STU-6830,9,91,t,5,9,93
STU-6831,1,69,f,6,6,40
STU-6832,4,97,t,9,3,85
STU-6833,3,93,t,9,1,73
STU-6834,5,44,t,7,5,27
STU-6835,7,88,t,5,3,80
STU-6836,8,54,t,9,5,46
STU-6837,2,77,f,7,7,57
STU-6838,7,53,f,4,2,43
STU-6839,1,53,t,6,0,25
STU-6840,7,96,f,7,4,90
STU-6841,8,98,t,8,2,93
STU-6842,2,88,t,8,5,67
STU-6843,9,47,t,4,2,44
STU-6844,1,47,t,5,0,18
STU-6845,6,58,t,7,8,46
STU-6846,1,71,f,4,4,44
STU-6847,3,70,f,8,1,47
STU-6848,6,68,f,8,1,55
STU-6849,3,80,f,8,8,59
STU-6850,8,50,t,6,0,42
STU-6851,5,84,f,6,9,69
STU-6852,2,52,t,8,2,29
STU-6853,4,66,t,9,9,53
STU-6854,9,95,f,5,6,90
STU-6855,4,58,f,6,0,40
STU-6856,8,65,t,7,1,55
STU-6857,5,92,t,6,5,78
STU-6858,1,90,t,7,8,64
STU-6859,7,76,f,6,8,68
STU-6860,3,87,t,8,7,68
STU-6861,8,48,t,7,2,44
STU-6862,3,67,t,5,1,45
STU-6863,1,71,t,6,0,47
STU-6864,5,91,f,6,8,73
STU-6865,2,93,f,8,4,71
STU-6866,4,42,t,7,2,25
STU-6867,1,90,f,9,9,65
STU-6868,9,71,t,8,9,70
STU-6869,6,44,f,7,4,33
STU-6870,8,47,f,6,2,42
STU-6871,4,53,f,6,8,35
