attendance_rate,cat_score,prev_mean_grade,helb_status,final_score
71.42,49.41,89.66,1,74.6
87.63,54.18,95.62,0,78.93
58.01,51.45,20.0,0,45.93
52.11,45.8,66.79,1,54.35
61.04,76.65,75.19,0,70.82
64.6,48.4,54.11,0,50.06
81.76,59.56,74.71,1,68.73
90.73,38.34,87.78,0,66.61
83.26,60.46,33.31,1,55.75
50.44,42.66,60.41,0,48.51
61.97,42.29,93.22,1,60.62
49.5,58.36,35.72,0,42.38
81.2,75.85,55.93,1,77.94
54.89,66.61,49.93,0,65.3
71.52,67.64,76.93,0,65.03
87.51,58.05,79.44,1,69.84
80.26,54.97,60.92,1,64.53
57.9,71.87,58.58,1,68.15
59.97,51.55,27.06,1,47.83
79.2,72.52,83.61,0,79.25
72.97,78.54,51.64,1,71.66
45.78,47.38,55.44,1,36.97
92.44,49.58,75.49,1,70.78
70.76,51.81,61.56,0,53.85
68.4,38.0,76.07,1,58.05
51.91,52.96,68.86,0,55.07
62.62,79.52,61.67,0,70.29
59.97,44.32,63.59,1,56.74
56.24,79.88,37.79,0,56.84
74.04,53.5,55.32,0,66.77
67.74,91.71,77.51,0,74.41
93.35,49.77,41.82,0,58.9
96.48,57.84,45.13,1,68.26
53.17,46.35,42.17,1,50.17
46.01,49.68,60.76,1,42.96
87.12,80.07,83.25,1,79.33
99.69,67.12,67.85,0,76.21
91.82,75.43,20.0,0,64.74
41.42,40.27,69.68,1,44.29
55.08,69.82,50.04,0,52.99
42.6,45.43,67.17,0,43.05
89.25,39.94,55.31,1,66.08
74.88,63.58,42.51,0,54.55
70.82,63.43,56.71,1,63.5
73.27,60.8,50.05,0,59.61
55.15,70.76,63.54,1,70.03
76.1,73.1,42.05,0,60.24
41.84,82.05,37.75,1,52.84
78.76,42.14,71.18,1,68.57
84.07,82.53,77.96,1,75.78
80.38,88.23,68.44,0,71.86
59.93,54.51,46.32,0,52.16
89.58,34.97,44.68,1,58.95
82.93,39.25,45.72,1,56.64
47.7,53.07,74.03,0,53.52
51.71,90.21,43.15,0,56.29
78.23,60.26,73.91,1,71.95
57.36,50.74,69.46,1,49.02
47.17,49.72,80.28,1,58.02
49.3,40.16,77.14,1,53.42
49.94,73.12,67.77,0,54.23
68.67,58.62,31.56,1,45.61
76.44,91.5,68.98,1,79.68
50.58,69.42,60.08,0,64.46
82.75,72.45,51.28,1,71.2
56.86,56.37,82.52,0,70.73
58.69,43.63,55.28,0,49.59
53.41,46.9,48.47,1,59.78
87.11,39.46,78.23,0,55.09
97.59,73.66,50.71,1,70.5
69.55,54.23,47.57,0,50.02
42.52,74.29,37.71,0,48.06
55.63,62.04,43.24,1,51.55
49.48,55.61,44.78,0,45.9
90.57,42.46,69.18,1,68.21
45.09,64.52,39.66,0,43.35
97.99,56.72,24.56,1,58.9
75.31,73.53,63.46,1,67.53
71.06,49.27,46.59,0,55.8
90.84,69.24,57.71,0,67.22
41.65,84.61,81.08,1,67.87
86.63,64.09,59.29,0,72.7
47.0,71.78,85.17,0,58.25
90.45,68.58,56.77,1,76.89
71.75,88.47,76.13,0,78.06
43.67,65.57,48.15,1,50.57
89.99,70.5,59.94,0,64.89
41.64,59.46,41.21,1,40.53
48.3,48.38,43.34,1,38.58
87.87,41.88,53.96,1,65.36
67.89,79.0,34.09,1,61.72
92.88,44.87,60.87,0,63.95
78.13,71.19,52.55,0,64.95
77.41,66.24,62.22,1,67.67
57.53,73.77,34.36,1,52.74
48.02,52.28,70.63,1,43.33
97.67,48.14,88.56,1,73.83
46.29,65.68,84.76,1,58.74
71.74,55.61,92.27,1,69.14
56.35,41.53,58.76,1,53.99
55.85,89.08,51.66,0,74.07
75.68,48.13,66.78,0,66.12
87.88,45.1,53.71,0,58.06
86.63,56.37,26.67,0,54.06
92.13,78.79,72.75,1,83.1
57.57,27.5,53.78,0,44.71
67.95,77.55,31.59,1,64.25
40.56,46.33,48.85,1,41.24
84.81,63.97,54.19,1,67.88
58.14,49.86,58.21,1,54.08
73.69,89.88,58.43,1,77.24
50.16,61.87,82.64,0,54.48
89.16,49.38,34.81,1,58.24
89.04,55.48,55.26,1,57.34
92.65,61.34,42.18,1,65.88
42.76,62.67,80.61,1,52.46
99.55,66.58,47.89,0,72.36
54.87,59.98,51.81,1,58.1
58.57,39.34,76.89,1,58.36
54.96,54.9,81.85,0,63.47
56.05,69.1,84.51,1,67.86
73.16,49.95,28.42,1,55.98
54.39,70.09,66.69,1,68.7
63.63,60.48,62.86,1,61.23
79.34,56.73,57.08,1,59.97
90.16,77.91,59.2,1,73.91
81.56,33.93,81.14,0,59.7
75.66,49.87,76.69,0,59.03
48.86,78.49,74.14,0,56.96
88.97,87.45,61.72,1,77.12
42.24,94.29,98.87,1,72.74
55.85,60.76,50.79,1,57.01
43.42,66.87,28.91,0,41.39
80.05,72.26,53.23,1,69.06
62.1,79.13,59.04,1,70.41
79.12,64.7,81.46,0,72.3
60.82,73.89,48.8,0,59.65
67.34,66.9,66.84,1,70.54
67.48,67.83,31.41,1,46.59
42.73,46.22,77.47,0,44.55
65.81,55.06,59.23,0,55.36
78.46,52.16,52.95,1,61.3
72.76,42.17,96.37,0,63.09
44.52,35.23,77.26,0,44.39
80.08,53.65,39.28,0,57.59
58.53,56.04,56.03,0,49.7
40.87,61.58,100.0,0,59.01
49.34,68.34,93.62,1,58.76
69.85,62.82,74.61,0,68.14
58.62,56.15,24.75,1,47.05
81.66,46.27,81.98,1,64.88
54.44,73.16,46.57,0,51.04
86.37,58.47,81.82,1,73.49
57.19,53.49,44.99,0,45.99
77.25,57.2,66.8,1,60.66
87.95,49.01,46.47,1,60.8
63.13,52.04,51.46,0,57.37
42.81,51.56,69.2,1,50.13
72.13,55.69,34.26,0,46.25
99.72,69.84,100.0,0,83.42
98.14,66.11,39.51,0,66.73
53.26,83.2,38.5,1,61.44
85.34,78.18,69.25,1,78.62
60.7,89.35,81.25,1,77.25
49.62,68.39,52.17,1,50.0
79.95,68.15,38.71,1,60.36
70.05,52.69,41.4,0,54.9
72.35,72.39,39.46,1,65.63
89.64,50.16,63.55,0,60.81
60.19,37.94,56.74,1,55.01
80.03,82.89,65.66,0,68.0
61.97,41.26,64.57,0,52.36
42.56,66.58,72.84,0,46.88
62.68,46.8,50.62,0,46.61
97.0,76.9,44.71,1,66.92
69.0,78.94,60.81,0,65.37
46.49,67.94,57.01,0,51.52
81.27,78.7,62.55,1,74.17
97.8,60.11,45.19,1,64.01
94.48,93.51,69.56,1,84.83
74.32,71.19,36.79,1,53.94
62.58,46.49,50.07,0,53.12
74.84,61.04,78.32,0,58.91
88.96,57.71,37.64,0,55.13
91.67,56.24,76.9,0,69.55
89.13,35.14,32.64,0,49.71
67.33,65.8,29.47,1,57.13
47.13,39.21,31.11,0,30.32
74.15,22.12,60.1,1,56.3
49.39,54.84,71.13,1,60.08
43.66,48.66,81.27,0,48.31
69.92,47.08,79.83,1,64.42
79.32,20.0,73.53,0,51.35
91.25,47.24,43.03,1,56.73
86.97,57.4,42.87,0,60.42
91.43,50.49,72.18,1,74.28
85.6,65.81,83.58,1,67.02
82.19,80.89,39.44,1,67.94
40.61,67.75,81.29,0,60.74
77.57,75.4,23.43,0,59.14
47.23,76.64,65.02,0,56.59
43.52,44.72,56.13,1,35.81
49.38,66.59,54.32,1,54.26
89.4,74.93,58.56,1,77.93
84.63,53.46,42.63,0,57.56
96.93,48.14,66.03,1,65.21
98.74,67.96,59.09,1,75.51
93.6,37.78,74.84,0,58.55
47.98,43.68,86.63,0,44.4
92.7,50.0,60.28,1,68.97
90.32,66.76,43.26,0,67.81
92.27,63.28,37.52,0,57.9
49.1,75.49,88.57,1,60.37
47.01,46.17,86.27,1,49.17
95.43,45.37,73.97,0,66.58
50.43,67.86,59.08,1,56.96
62.12,48.02,72.67,0,63.21
67.36,50.95,81.48,0,61.28
47.47,32.15,46.88,0,34.11
41.24,64.36,58.54,1,46.86
99.65,83.12,38.09,1,75.76
92.6,44.56,55.68,0,61.95
94.74,75.33,85.8,1,76.84
57.07,59.11,77.41,0,59.74
53.21,33.52,60.43,0,46.04
65.55,46.58,20.0,0,40.49
67.2,45.65,46.2,1,56.99
40.34,55.25,59.84,0,41.14
86.76,66.29,54.11,1,71.47
99.8,87.73,58.59,0,80.3
71.72,38.53,62.37,1,56.35
63.3,52.73,48.39,1,58.9
63.57,46.56,57.86,0,47.29
45.76,40.98,55.31,1,40.86
55.97,61.43,45.34,1,53.34
70.13,60.02,91.23,1,72.78
65.91,32.79,49.42,1,47.39
72.7,60.27,20.0,0,49.82
90.94,41.92,90.1,0,68.23
53.51,60.18,42.77,1,55.13
41.66,79.04,74.2,1,60.92
42.29,66.95,45.74,0,46.53
48.05,62.66,68.25,1,48.76
74.23,52.07,57.13,1,63.02
88.49,61.0,76.01,1,67.56
93.21,68.45,54.15,1,59.88
78.11,66.96,46.2,1,72.22
64.19,58.51,62.63,1,58.81
49.27,63.26,51.12,0,44.4
64.09,40.25,23.27,0,33.34
59.94,48.98,47.17,0,48.43
92.2,70.61,100.0,1,86.21
69.2,72.63,25.22,0,55.94
53.57,61.4,62.34,0,53.1
57.33,82.18,53.63,1,65.38
48.19,67.62,91.06,1,64.03
95.12,56.5,38.0,1,63.1
43.02,41.7,59.82,0,39.56
40.77,81.58,70.35,1,62.84
50.98,71.55,54.77,0,58.43
88.65,86.97,44.18,1,79.54
71.41,92.5,57.6,1,74.61
77.55,40.7,52.43,1,58.86
61.46,40.73,52.38,1,54.98
44.12,20.0,74.75,0,29.0
91.37,73.78,65.25,1,77.72
51.51,69.85,67.93,1,62.74
41.98,61.47,63.95,1,46.5
74.36,41.61,75.28,1,60.79
45.0,58.66,81.48,1,56.13
45.75,62.77,52.84,1,42.38
88.02,71.74,72.75,0,73.7
69.5,64.09,34.67,1,56.76
54.49,69.96,20.0,0,52.86
60.92,58.14,90.88,0,64.55
83.75,77.72,52.0,0,73.33
43.98,69.48,62.54,1,55.21
46.99,42.2,35.95,1,35.93
76.98,80.84,35.12,1,71.09
76.42,78.38,45.17,0,72.63
98.35,66.98,69.57,1,75.57
62.47,64.21,48.7,0,54.17
43.9,84.88,51.96,1,58.03
72.25,35.5,44.6,0,41.74
78.3,78.62,78.98,0,70.44
48.38,52.86,73.63,0,54.0
73.17,76.43,49.29,0,66.91
51.87,61.81,70.31,1,59.61
90.68,41.36,53.59,1,72.5
90.11,52.55,51.92,1,58.05
65.78,75.33,57.11,0,67.18
98.0,56.85,69.58,0,66.29
98.79,50.68,41.94,1,69.16
47.76,50.58,67.04,1,46.65
62.06,69.63,100.0,1,76.34
76.02,86.26,61.3,1,68.44
45.09,27.89,58.64,0,42.29
62.96,100.0,56.48,1,73.71
55.67,63.06,66.61,0,62.28
97.12,68.7,29.01,1,64.61
64.7,53.46,88.62,0,63.37
85.76,59.95,75.66,0,60.51
63.2,62.89,46.4,0,55.2
47.91,44.26,58.57,1,42.78
91.79,47.91,47.97,0,59.32
40.03,77.77,63.39,1,64.66
43.36,36.71,59.1,0,39.6
61.86,66.62,62.12,0,65.35
81.21,54.44,39.49,1,57.12
60.5,45.59,49.33,0,44.5
43.98,89.58,78.63,0,62.01
59.07,45.68,48.39,0,46.21
54.7,43.05,20.0,1,41.33
40.33,57.2,55.29,0,40.93
72.09,48.47,100.0,1,65.23
47.0,60.1,73.28,1,59.14
57.25,62.33,47.49,1,57.18
78.47,63.52,57.09,0,62.06
83.51,58.14,70.24,1,65.12
55.81,49.47,26.39,0,41.26
59.75,69.65,42.59,1,56.23
54.81,58.32,65.17,0,53.14
97.41,52.57,86.7,1,76.49
51.43,82.2,50.09,0,59.75
50.99,58.18,86.21,0,66.21
66.7,76.38,44.42,0,60.09
51.36,78.4,20.0,0,51.59
49.4,79.32,71.39,0,58.75
45.75,70.37,67.73,1,57.54
78.41,59.99,71.25,0,62.91
76.72,59.04,70.55,1,71.88
79.01,56.34,61.45,0,57.38
86.4,27.5,53.34,0,50.72
59.58,70.78,54.03,0,55.68
95.11,63.67,49.71,1,67.9
83.99,72.38,50.79,1,72.8
88.28,58.24,25.4,1,59.55
83.26,69.97,36.14,0,64.98
61.51,39.34,55.06,1,51.13
56.98,42.46,20.0,1,45.52
65.35,22.86,21.86,1,34.31
45.82,57.98,51.98,1,44.75
67.08,48.41,55.69,0,54.89
42.59,46.45,52.36,1,44.91
40.24,65.02,20.0,0,33.08
95.89,53.62,85.94,1,78.41
81.36,38.5,32.15,0,48.04
73.71,98.17,43.27,1,75.56
60.47,59.44,35.29,1,50.37
74.23,43.75,81.38,0,60.56
93.49,49.95,65.59,1,67.16
79.14,57.4,49.48,0,60.29
76.15,57.37,48.21,0,54.57
67.61,79.53,61.23,0,62.83
60.74,58.81,35.56,1,45.17
81.91,87.83,64.85,1,81.79
98.86,53.51,48.12,1,68.76
65.49,66.4,67.35,1,59.27
63.53,75.33,66.74,0,67.33
65.69,77.93,47.31,0,61.22
65.53,79.68,21.05,1,63.34
99.44,55.92,53.56,1,66.83
82.41,59.92,31.91,1,60.63
61.55,22.81,59.42,0,42.68
62.29,57.06,53.38,1,56.02
65.85,76.37,47.42,1,68.28
42.2,73.45,34.68,1,50.68
71.67,58.7,79.36,1,64.46
88.68,85.49,49.83,0,76.68
79.63,54.24,100.0,1,72.12
51.91,49.26,58.63,1,45.45
83.68,52.98,64.33,0,62.89
83.17,43.16,58.71,0,59.33
55.75,69.34,64.15,1,58.97
77.37,64.33,77.67,1,64.66
76.66,69.15,77.88,1,72.32
90.39,53.78,26.2,1,53.88
48.16,59.13,73.4,1,59.51
51.69,27.32,66.95,1,48.94
69.16,65.64,58.65,0,65.27
42.65,61.48,88.83,0,56.01
64.94,43.49,89.55,0,68.4
87.29,58.43,74.28,1,68.24
48.92,56.13,48.22,1,45.17
67.6,86.46,36.54,1,59.94
99.39,44.08,71.58,1,71.82
70.36,64.97,82.47,1,76.98
69.9,43.64,21.48,1,49.49
73.53,51.63,77.55,0,63.27
51.16,64.15,53.41,1,52.73
48.83,56.83,25.44,1,38.59
80.64,59.91,66.45,0,62.65
63.75,64.99,74.37,0,69.13
57.39,52.59,51.68,0,50.63
41.88,73.26,38.97,1,45.71
90.76,55.42,88.82,1,84.59
41.94,58.54,45.96,0,44.22
85.0,65.42,78.87,1,79.57
62.92,63.41,30.77,0,49.5
75.92,69.66,65.49,0,63.2
54.86,64.75,64.98,1,67.58
49.32,67.04,73.72,0,60.39
72.0,55.12,84.87,0,61.76
81.74,43.97,43.35,1,53.58
51.73,38.59,67.37,0,46.65
66.18,34.94,33.4,0,44.27
66.68,86.44,33.2,0,66.32
52.96,26.81,47.59,1,41.73
73.9,77.91,65.37,1,71.71
48.76,47.69,88.18,1,46.44
70.58,77.8,91.46,1,76.33
46.81,26.96,51.61,0,37.96
69.13,56.47,63.5,0,62.26
58.7,81.81,74.97,0,74.46
67.13,70.7,71.78,1,69.22
66.02,54.94,54.95,1,58.28
94.48,30.86,59.37,1,58.73
69.4,40.16,56.02,1,56.21
89.11,80.84,54.25,0,77.27
53.54,54.78,51.85,1,52.57
61.12,58.92,55.85,1,59.37
44.51,64.25,50.7,1,45.08
65.24,40.46,37.56,0,37.58
80.12,66.11,73.53,0,73.39
90.29,53.71,67.29,1,75.66
73.95,64.41,91.78,0,76.06
78.4,51.33,64.65,1,64.92
50.64,36.4,50.49,1,54.55
42.23,53.59,46.72,1,44.27
87.5,69.61,58.85,0,71.69
50.02,65.91,67.95,1,64.0
45.47,60.46,53.6,1,49.1
96.25,73.47,31.54,0,63.41
97.81,56.95,44.7,1,68.33
76.98,60.84,58.32,1,61.0
62.72,52.8,71.33,0,61.32
89.99,74.35,31.26,0,59.22
52.28,64.37,62.77,1,63.9
65.76,51.65,61.98,1,69.74
61.42,37.66,49.87,1,52.93
94.76,76.57,47.44,0,74.22
95.19,48.84,44.75,1,64.89
79.05,61.08,60.53,1,57.33
46.64,95.29,78.28,1,68.33
68.93,72.02,79.56,1,75.76
54.72,84.17,37.77,1,54.14
93.09,51.93,54.63,1,63.76
48.3,76.06,20.0,0,41.16
43.26,60.4,59.97,1,44.33
82.27,65.49,68.76,1,67.7
67.2,90.31,86.28,0,84.85
90.3,55.82,25.84,0,39.72
44.48,60.29,38.41,0,41.14
88.06,46.45,60.59,0,65.0
42.24,73.33,28.87,1,44.48
41.68,51.59,61.1,1,51.49
67.68,75.34,69.21,0,67.1
53.28,35.25,34.94,0,36.08
75.62,68.23,60.39,0,65.41
41.55,50.34,36.18,1,36.35
42.12,70.96,82.76,1,57.53
83.63,59.8,61.72,1,66.92
52.61,51.97,46.48,1,49.18
79.39,54.2,35.71,1,53.31
85.0,47.24,65.0,0,56.72
43.56,72.57,82.44,0,59.36
86.19,44.27,44.11,1,53.11
56.11,55.99,50.09,1,50.86
63.37,65.18,44.46,1,55.15
45.2,84.2,86.0,1,67.42
90.32,59.86,23.64,1,60.6
73.64,56.36,81.14,0,69.67
70.28,64.1,51.21,1,63.65
98.11,28.9,56.71,1,60.17
60.07,42.02,51.87,0,48.83
93.45,54.37,62.31,1,70.04
83.18,49.31,44.86,0,57.25
95.71,35.99,77.05,1,63.3
94.47,72.87,77.78,0,72.84
99.46,63.9,40.3,0,69.14
47.9,62.1,70.01,1,54.58
87.76,49.59,51.58,1,65.97
88.27,61.19,58.93,0,61.1
78.66,67.72,85.45,0,71.91
56.73,56.03,45.87,1,49.23
97.91,66.67,74.68,1,80.3
52.27,48.06,66.23,1,54.24
69.97,61.46,54.51,0,57.48
71.29,77.14,64.61,1,79.84
49.71,78.48,62.47,1,61.16
83.35,79.91,37.15,0,67.47
45.33,64.28,47.08,0,39.58
81.59,60.47,39.19,0,50.2
90.92,53.27,53.02,0,65.26
60.96,32.89,82.21,1,48.94
82.57,39.83,68.46,0,56.81
49.41,57.48,32.21,1,38.11
90.76,58.38,53.08,1,62.6
97.12,81.18,62.21,1,77.53
49.16,79.72,71.39,1,57.28
81.51,49.7,46.29,1,53.79
70.35,72.27,35.73,0,59.29
71.89,52.84,56.99,0,61.91
82.39,70.24,68.24,1,66.32
69.32,72.09,62.23,0,66.68
76.02,78.63,42.08,0,66.17
53.85,52.61,89.58,0,64.62
62.71,75.21,56.22,0,62.74
91.91,31.91,61.49,0,53.66
46.59,79.44,46.08,1,56.2
75.85,59.62,77.92,1,71.84
51.06,59.94,68.29,1,53.95
90.79,29.44,63.66,0,54.6
74.74,54.17,37.27,1,56.17
64.18,80.33,77.69,0,68.0
54.99,53.6,71.62,1,60.13
66.21,70.7,76.27,1,73.77
97.46,60.52,58.67,1,67.15
70.55,75.94,56.65,1,69.92
68.17,62.87,54.72,0,55.89
84.78,46.02,99.02,0,65.94
62.74,60.85,48.24,0,58.24
65.65,84.02,36.65,1,69.53
60.22,67.46,51.28,1,56.84
49.06,58.25,48.4,1,50.23
82.83,93.84,80.68,0,83.02
92.38,77.39,33.59,0,56.23
94.34,72.25,47.9,1,65.17
92.85,64.76,61.43,0,71.18
67.11,70.95,80.83,0,63.99
57.04,71.44,70.84,1,65.69
78.28,27.26,87.14,0,58.24
97.28,65.92,64.22,1,75.93
83.62,57.59,54.33,1,65.33
69.69,52.5,73.4,1,71.17
81.33,57.07,33.39,1,54.27
86.35,36.66,27.22,0,46.58
95.16,32.93,75.57,1,66.29
85.79,78.7,61.79,1,78.24
65.99,66.93,75.35,1,74.24
56.42,23.8,42.66,1,39.71
69.99,51.35,81.13,1,69.46
59.69,73.21,70.07,1,65.56
96.57,55.8,57.44,1,67.77
70.48,78.68,61.73,0,70.54
68.32,75.75,64.24,1,74.54
60.89,39.65,42.58,1,50.84
78.36,57.85,51.07,0,59.76
71.2,53.28,63.96,1,62.42
47.74,39.16,50.35,1,41.62
92.15,38.19,31.55,1,61.27
61.54,47.91,63.31,0,58.5
65.95,50.39,73.05,1,64.58
52.34,64.25,77.23,1,60.69
73.2,75.66,67.58,0,66.45
82.12,67.7,72.73,1,72.28
92.87,71.26,75.78,1,82.17
43.1,56.0,59.43,0,40.64
98.4,69.05,20.0,1,64.91
82.23,57.77,78.88,0,69.15
57.06,53.38,41.92,0,51.04
52.27,88.46,37.64,0,59.61
57.77,25.04,38.14,1,38.51
92.54,31.9,100.0,1,66.86
57.48,65.74,65.93,1,67.08
67.77,56.03,39.25,0,52.2
82.34,38.45,45.7,1,50.1
92.32,44.18,57.99,1,63.66
79.51,46.13,67.76,1,76.93
85.19,73.39,63.03,0,69.79
50.4,78.19,41.29,0,63.81
92.64,84.59,63.71,1,69.58
56.54,36.16,47.0,1,46.4
47.7,39.49,76.84,0,48.31
98.57,38.47,59.01,1,62.53
52.1,79.33,44.33,0,56.4
48.2,66.26,70.4,1,55.74
77.56,61.2,64.9,0,68.56
59.13,63.44,49.45,1,67.8
48.0,59.15,71.14,0,54.58
76.07,43.18,69.32,1,59.7
85.54,67.7,79.63,1,75.57
87.59,57.21,70.78,0,66.47
49.33,42.0,54.15,0,35.57
73.41,68.61,27.57,1,57.58
88.82,53.61,61.36,0,62.39
49.67,63.41,64.15,0,45.46
52.46,58.13,58.92,1,61.73
40.14,73.37,20.0,0,40.1
71.48,63.3,70.22,1,65.93
51.68,46.74,41.58,1,49.25
83.45,64.83,70.34,0,65.24
97.73,65.32,88.61,0,76.13
52.53,67.67,53.45,0,60.13
78.95,75.54,65.89,1,75.59
52.71,50.76,58.59,0,50.49
41.08,70.02,67.46,1,55.86
85.51,34.13,59.86,1,57.51
66.04,58.2,48.69,1,54.75
96.81,55.88,41.71,0,59.78
72.06,81.72,86.63,0,79.28
49.45,57.65,65.89,1,52.76
66.99,69.12,72.95,1,63.63
52.17,33.57,65.18,1,51.52
92.68,54.72,75.56,0,69.24
81.45,47.3,41.87,1,48.81
60.47,97.13,59.5,0,69.15
71.67,50.0,67.1,1,64.51
80.17,61.1,81.27,1,78.68
86.97,61.9,100.0,0,71.2
44.81,36.16,65.34,1,45.96
41.35,52.11,46.1,1,33.95
46.87,66.07,36.48,0,47.86
63.7,61.29,41.71,0,53.27
68.0,25.49,44.07,1,42.55
48.19,51.5,20.0,1,36.53
64.67,75.31,45.84,0,57.19
66.5,68.82,70.9,0,68.61
46.55,78.27,59.36,1,56.19
95.0,45.22,53.34,0,44.2
75.95,79.21,28.8,0,56.99
63.31,59.33,76.91,0,64.71
70.41,83.88,67.21,1,79.41
58.85,60.05,57.77,0,58.69
91.26,29.29,20.0,0,46.65
74.5,72.74,49.17,0,59.94
69.69,53.35,65.81,0,62.85
94.65,54.36,57.49,1,70.04
90.28,38.2,61.45,0,51.5
88.77,84.33,70.34,0,82.24
53.54,52.18,60.79,1,58.26
49.19,83.63,69.69,1,61.36
81.41,53.53,42.82,1,57.84
68.12,46.08,35.99,0,43.69
81.02,79.79,66.59,1,78.58
85.64,58.9,70.28,1,71.58
57.72,59.05,67.34,1,64.9
57.08,40.78,60.37,0,50.69
69.45,53.14,52.17,0,56.53
56.41,66.43,61.8,0,59.2
80.04,40.51,64.83,1,64.66
84.8,51.91,65.91,0,65.63
68.32,53.69,100.0,1,73.68
83.43,61.0,41.43,1,61.43
70.63,82.19,100.0,1,77.32
82.77,55.5,35.38,1,49.96
53.5,49.64,64.94,1,55.75
84.33,100.0,36.49,0,77.61
82.91,53.5,63.51,1,62.79
56.0,57.14,75.68,0,58.25
73.36,54.63,58.59,0,55.29
91.32,55.85,75.52,0,64.05
54.97,61.17,50.37,1,53.94
84.16,73.81,21.1,0,59.03
97.24,66.06,69.28,0,70.73
91.97,76.16,58.55,0,69.85
64.09,75.66,49.37,1,62.58
76.43,63.13,50.61,1,64.73
99.51,65.64,65.32,1,76.48
74.11,76.63,43.34,0,55.67
46.9,43.33,64.75,1,42.08
42.73,97.47,79.4,0,65.68
87.42,52.31,95.08,0,74.51
65.42,54.74,83.28,1,68.15
54.81,41.82,60.91,1,56.66
60.86,42.27,62.64,1,49.92
85.44,74.61,50.8,0,69.11
67.91,94.05,49.62,1,81.31
92.11,51.49,73.7,1,70.39
84.1,65.21,52.46,1,67.4
98.44,63.3,64.59,1,75.62
93.31,75.0,40.67,1,67.35
55.27,93.28,82.67,0,72.78
79.54,82.81,52.2,1,72.75
41.23,56.42,77.58,1,45.91
99.47,67.93,45.33,1,71.36
55.66,69.42,44.38,1,61.37
79.89,59.7,81.9,1,66.31
90.95,43.56,46.73,1,59.46
49.63,48.02,29.78,1,36.22
90.87,77.22,39.28,1,75.26
40.73,78.77,73.42,0,61.88
66.52,56.89,71.69,0,65.62
68.32,63.92,44.27,1,64.99
62.45,77.96,46.63,1,63.26
75.18,34.44,70.11,1,59.46
94.89,53.3,81.69,0,69.97
59.62,90.27,56.76,0,64.75
74.76,64.49,67.98,0,66.42
92.65,43.06,73.72,0,63.81
86.38,61.76,96.75,1,78.78
42.44,75.32,37.2,1,47.66
96.57,21.8,45.96,1,51.96
42.8,62.64,48.88,0,47.22
75.33,54.41,72.9,0,61.54
74.52,35.37,53.47,1,48.49
87.18,61.23,63.62,0,69.36
48.91,57.95,60.19,1,53.23
50.76,59.64,58.03,0,56.69
85.13,54.78,59.93,0,58.02
48.97,44.68,76.54,1,49.16
68.17,38.18,40.53,1,50.35
83.9,49.64,55.33,0,54.66
79.07,72.89,36.13,1,60.75
52.64,63.5,62.08,0,57.82
58.24,58.96,54.48,0,60.54
98.14,44.4,77.25,0,67.98
66.92,54.39,57.91,1,57.98
42.67,71.06,50.01,1,49.37
53.18,67.57,53.56,1,57.87
60.55,52.84,89.02,1,65.77
99.97,20.83,29.74,0,47.22
58.16,49.88,46.7,1,45.33
41.58,52.76,58.65,1,50.8
70.78,46.39,46.54,1,63.54
45.02,53.8,66.83,0,46.9
56.44,72.25,56.98,0,57.84
99.54,59.44,62.61,1,76.41
82.28,74.85,60.12,1,73.66
43.04,37.37,56.15,1,37.2
66.92,55.42,34.77,1,49.83
50.3,30.91,61.17,1,46.55
47.38,53.6,26.26,0,35.36
75.22,44.32,45.9,0,55.5
70.34,79.22,66.81,0,71.37
84.57,66.15,79.41,0,74.42
93.54,75.22,100.0,0,83.13
54.8,53.56,50.29,1,58.06
95.38,44.7,42.43,0,55.23
71.08,44.23,67.4,0,64.65
55.53,63.98,91.66,0,65.58
90.75,87.15,85.59,1,88.56
42.13,66.19,39.37,0,50.75
73.57,54.38,55.47,1,65.37
83.3,57.17,73.31,1,73.02
56.8,59.53,74.55,1,65.88
91.81,90.4,68.65,1,83.61
54.42,78.5,49.92,1,63.22
90.39,63.9,68.49,0,67.68
44.71,61.65,74.73,1,48.38
49.6,64.49,41.22,0,46.33
62.86,67.41,81.94,0,62.26
91.24,53.8,75.86,1,74.12
48.68,47.34,44.64,1,39.81
92.53,75.48,74.65,0,72.89
53.78,60.33,72.64,0,66.28
67.15,74.23,73.32,1,66.7
61.16,84.69,86.37,1,76.22
47.09,67.81,57.81,1,50.09
96.66,65.38,63.97,0,71.3
66.29,100.0,20.0,0,60.62
81.42,63.11,78.08,0,76.11
74.52,43.64,76.35,1,58.13
70.1,55.78,82.41,1,85.29
76.99,83.28,41.14,1,64.5
93.9,40.59,75.32,1,78.82
81.96,48.71,76.34,0,68.77
71.95,76.6,46.28,0,63.04
78.71,55.93,77.01,0,67.44
76.38,58.35,66.33,1,65.15
65.99,76.1,27.44,1,60.53
77.49,49.25,68.52,1,61.19
66.61,37.97,44.19,0,49.68
85.46,39.17,27.83,1,50.83
98.13,68.73,64.6,0,68.57
97.59,63.89,56.82,0,69.93
89.24,49.61,83.27,0,70.11
76.11,42.62,61.27,0,53.23
84.96,55.94,72.01,0,64.89
50.68,76.75,67.16,0,66.53
68.74,47.46,76.38,1,68.0
55.44,50.06,42.04,1,50.43
40.21,42.14,61.57,1,45.76
98.0,54.49,55.47,1,72.02
91.83,65.07,69.77,1,79.33
70.82,91.73,62.6,1,78.51
